239	-0.990604	-0.131516	
240	-0.991515	-0.209467	
241	-0.992430	-0.274540	
242	-0.992509	-0.336956	
243	-0.992013	-0.391764	
244	-0.991775	-0.435967	
245	-0.994361	-0.467158	
246	-0.995218	-0.486959	
247	-0.993803	-0.493127	
248	-0.995903	-0.486786	
249	-0.993584	-0.467664	
250	-0.994224	-0.436707	
251	-0.994492	-0.395999	
252	-0.993848	-0.344420	
253	-0.992811	-0.285425	
254	-0.995248	-0.223819	
255	-0.995140	-0.152954	
256	-0.995253	-0.078242	
257	-0.995689	-0.002087	
258	-0.991526	0.078756	
259	-0.992812	0.154285	
260	-0.991901	0.230564	
261	-0.991890	0.296473	
262	-0.993336	0.355424	
263	-0.994563	0.407428	
264	-0.994644	0.447645	
265	-0.995677	0.482040	
266	-0.993881	0.500809	
267	-0.994188	0.511178	
268	-0.992587	0.504962	
269	-0.992127	0.487006	
270	-0.992852	0.456902	
271	-0.993193	0.415138	
272	-0.994489	0.369543	
273	-0.994874	0.307211	
274	-0.993957	0.237245	
275	-0.995178	0.163923	
276	-0.993120	0.089247	
277	-0.994262	0.012236	
278	-0.993503	-0.065696	
279	-0.992813	-0.140408	
280	-0.993086	-0.213726	
281	-0.994682	-0.275955	
282	-0.993958	-0.337597	
283	-0.994911	-0.391881	
284	-0.993270	-0.435062	
285	-0.993149	-0.464356	
286	-0.990865	-0.485051	
287	-0.991750	-0.492227	
288	-0.995090	-0.487997	
289	-0.995600	-0.471164	
290	-0.994417	-0.440249	
291	-0.995103	-0.398575	
292	-0.993655	-0.348368	
293	-0.994228	-0.290397	
294	-0.992739	-0.225544	
295	-0.993461	-0.150946	
296	-0.993271	-0.073699	
297	-0.995166	0.004255	
298	-0.997581	0.079502	
299	-0.995138	0.155610	
300	-0.993958	0.227993	
301	-0.994265	0.289557	
302	-0.994719	0.351130	
303	-0.993270	0.403124	
304	-0.994110	0.447880	
305	-0.994072	0.483064	
306	-0.993653	0.502944	
307	-0.993348	0.510738	
308	-0.994107	0.505053	
309	-0.995861	0.485343	
310	-0.995941	0.454711	
311	-0.995442	0.413927	
312	-0.991550	0.362671	
313	-0.994032	0.306797	
314	-0.997203	0.237176	
315	-0.994902	0.165745	
316	-0.993426	0.088008	
317	-0.996597	0.009368	
318	-0.995175	-0.065413	
319	-0.995593	-0.137431	
320	-0.993129	-0.210301	
321	-0.992010	-0.278469	
322	-0.993684	-0.337590	
323	-0.994759	-0.388514	
324	-0.993497	-0.433685	
325	-0.995663	-0.464852	
326	-0.996631	-0.485953	
327	-0.993424	-0.492911	
328	-0.996401	-0.489173	
329	-0.994879	-0.470670	
330	-0.993311	-0.440054	
331	-0.996017	-0.399113	
332	-0.993192	-0.352491	
333	-0.994266	-0.290579	
334	-0.994032	-0.222927	
335	-0.993617	-0.156228	
336	-0.994836	-0.080019	
337	-0.993434	-0.001365	
338	-0.991976	0.073365	
339	-0.992544	0.146304	
340	-0.993649	0.222882	
341	-0.993466	0.291114	
342	-0.992658	0.354346	
343	-0.994336	0.403367	
344	-0.994454	0.447437	
345	-0.994564	0.477064	
346	-0.996093	0.501086	
347	-0.994338	0.510132	
348	-0.993996	0.505718	
349	-0.994368	0.486794	
350	-0.992321	0.461100	
351	-0.995154	0.419405	
352	-0.997124	0.369707	
353	-0.996284	0.307560	
354	-0.996743	0.242262	
355	-0.994566	0.172119	
356	-0.995026	0.095148	
357	-0.993272	0.014750	
358	-0.994568	-0.063932	
359	-0.992776	-0.145567	
360	-0.995531	-0.218671	
361	-0.996588	-0.283239	
362	-0.997963	-0.347230	
363	-0.996544	-0.396852	
364	-0.995636	-0.437879	
365	-0.996613	-0.463878	
366	-0.993369	-0.484065	
367	-0.993470	-0.491991	
368	-0.995480	-0.490045	
369	-0.995368	-0.470528	
370	-0.996777	-0.443407	
371	-0.997124	-0.400372	
372	-0.995831	-0.347416	
373	-0.994988	-0.286451	
374	-0.995638	-0.219257	
375	-0.993692	-0.148037	
376	-0.994189	-0.075694	
377	-0.996693	0.002914	
378	-0.998195	0.081658	
379	-0.997923	0.157234	
380	-0.995559	0.228094	
381	-0.997650	0.292868	
382	-0.994135	0.354069	
383	-0.994831	0.402698	
384	-0.993310	0.447846	
385	-0.993954	0.480691	
386	-0.995369	0.502820	
387	-0.994072	0.509094	
388	-0.994034	0.505666	
389	-0.993677	0.486955	
390	-0.998497	0.457452	
391	-0.993804	0.418099	
392	-0.995412	0.366262	
393	-0.995216	0.308820	
394	-0.997434	0.241043	
395	-0.996235	0.171054	
396	-0.994039	0.092249	
397	-0.997650	0.016384	
398	-0.992875	-0.060418	
399	-0.994968	-0.134155	
400	-0.996512	-0.208165	
401	-0.993802	-0.272787	
402	-0.994986	-0.334812	
403	-0.993336	-0.389605	
404	-0.992280	-0.433743	
405	-0.993618	-0.465487	
406	-0.993994	-0.485108	
407	-0.993241	-0.494332	
408	-0.995758	-0.488745	
409	-0.994306	-0.468005	
410	-0.996935	-0.437913	
411	-0.994535	-0.397585	
412	-0.992839	-0.347906	
413	-0.993010	-0.288674	
414	-0.993403	-0.222000	
415	-0.994645	-0.151598	
416	-0.997467	-0.079579	
417	-0.993845	-0.001662	
418	-0.993538	0.073484	
419	-0.993575	0.154484	
420	-0.992241	0.227776	
421	-0.992163	0.297233	
422	-0.993347	0.358315	
423	-0.990906	0.407944	
424	-0.993480	0.451855	
425	-0.995599	0.483094	
426	-0.995237	0.501464	
427	-0.990503	0.510312	
428	-0.729761	0.504732	
429	0.094449	0.487702	
430	0.772904	0.459408	
431	0.928423	0.420302	
432	0.959756	0.367286	
433	0.976988	0.304391	
434	0.984075	0.238397	
435	0.981444	0.167196	
436	0.982201	0.088713	
437	0.987113	0.011077	
438	0.989265	-0.064533	
439	0.988119	-0.142898	
440	0.988053	-0.210745	
441	0.990526	-0.277950	
442	0.991661	-0.341012	
443	0.988925	-0.393521	
444	0.992170	-0.436584	
445	0.990258	-0.465278	
446	0.992292	-0.484334	
447	0.992171	-0.491842	
448	0.993386	-0.489058	
449	0.989913	-0.470900	
450	0.990607	-0.443310	
451	0.994610	-0.401535	
452	0.992122	-0.349981	
453	0.991325	-0.289188	
454	0.991441	-0.226963	
455	0.991830	-0.153574	
456	0.993810	-0.077275	
457	0.992582	0.003609	
458	0.993063	0.081037	
459	0.990509	0.157108	
460	0.991022	0.232036	
461	0.990775	0.303360	
462	0.993218	0.358529	
463	0.993169	0.408273	
464	0.994530	0.448860	
465	0.992546	0.482084	
466	0.994873	0.503468	
467	0.992507	0.511388	
468	0.993652	0.506750	
469	0.993654	0.487707	
470	0.992394	0.456852	
471	0.993954	0.414066	
472	0.990561	0.362400	
473	0.993656	0.305216	
474	0.994752	0.243793	
475	0.992265	0.170845	
476	0.991105	0.090725	
477	0.994456	0.014525	
478	0.991537	-0.059519	
479	0.991754	-0.133313	
480	0.993348	-0.209493	
481	0.991134	-0.272964	
482	0.994037	-0.333641	
483	0.995291	-0.385978	
484	0.992929	-0.429088	
485	0.992319	-0.461687	
486	0.991363	-0.483833	
487	0.991595	-0.494170	
488	0.992552	-0.489329	
489	0.992929	-0.470671	
490	0.993115	-0.441230	
491	0.992358	-0.402986	
492	0.993586	-0.356172	
493	0.993932	-0.295658	
494	0.994988	-0.230923	
495	0.993941	-0.157366	
496	0.992892	-0.078902	
497	0.992393	-0.001369	
498	0.993079	0.076698	
499	0.993767	0.152006	
500	0.992510	0.229860	
501	0.992200	0.298029	
502	0.993386	0.358731	
503	0.991287	0.407903	
504	0.992283	0.452288	
505	0.992548	0.484975	
506	0.994563	0.502548	
507	0.991640	0.508920	
508	0.996446	0.502750	
509	0.993346	0.485163	
510	0.996300	0.458820	
511	0.995463	0.415171	
512	0.993038	0.372159	
513	0.991517	0.314246	
514	0.993426	0.252404	
515	0.992618	0.181039	
516	0.991857	0.101582	
517	0.991516	0.022243	
518	0.990716	-0.056873	
519	0.992110	-0.130868	
520	0.995870	-0.206175	
521	0.993039	-0.270994	
522	0.994897	-0.332996	
523	0.990972	-0.383846	
524	0.993052	-0.427721	
525	0.992962	-0.460837	
526	0.992554	-0.483615	
527	0.994155	-0.492080	
528	0.993614	-0.490661	
529	0.990219	-0.472068	
530	0.993310	-0.439231	
531	0.991856	-0.397101	
532	0.991668	-0.343374	
533	0.991097	-0.284515	
534	0.992931	-0.217351	
535	0.992667	-0.145581	
536	0.994658	-0.068573	
537	0.994723	0.010254	
538	0.995661	0.087560	
539	0.992885	0.162329	
540	0.994871	0.231153	
541	0.992579	0.296237	
542	0.994352	0.354978	
543	0.993924	0.406944	
544	0.994876	0.449025	
545	0.992927	0.481192	
546	0.995212	0.504170	
547	0.996208	0.509829	
548	0.994459	0.505771	
549	0.993761	0.488678	
550	0.996323	0.456991	
551	0.993002	0.415432	
552	0.992131	0.365537	
553	0.994492	0.306491	
554	0.994949	0.246491	
555	0.994487	0.164592	
556	0.993810	0.082214	
557	0.995525	0.009620	
558	0.994216	-0.064768	
559	0.994383	-0.137030	
560	0.995105	-0.210608	
561	0.993043	-0.281143	
562	0.994262	-0.344227	
563	0.996094	-0.392647	
564	0.995370	-0.435490	
565	0.994719	-0.467104	
566	0.996132	-0.485976	
567	0.994491	-0.493997	
568	0.994603	-0.487561	
569	0.993423	-0.467436	
570	0.994834	-0.437963	
571	0.993080	-0.397050	
572	0.994606	-0.342813	
573	0.993099	-0.283376	
574	0.997778	-0.218509	
575	0.994233	-0.150410	
576	0.991976	-0.082355	
577	0.991363	-0.001365	
578	0.992849	0.078122	
579	0.993729	0.154682	
580	0.992813	0.229146	
581	0.993840	0.299969	
582	0.993880	0.358108	
583	0.994986	0.406713	
584	0.994949	0.450295	
585	0.993691	0.483981	
586	0.994642	0.503642	
587	0.991747	0.509379	
588	0.992241	0.505541	
589	0.992778	0.485892	
590	0.993350	0.458669	
591	0.993883	0.420485	
592	0.994915	0.370857	
593	0.990147	0.305960	
594	0.991554	0.245714	
595	0.992814	0.171999	
596	0.992585	0.097527	
597	0.992009	0.015715	
598	0.993690	-0.061196	
599	0.992774	-0.139087	
600	0.992702	-0.216255	
601	0.993843	-0.280927	
602	0.993253	-0.343037	
603	0.990059	-0.394872	
604	0.991178	-0.436699	
605	0.991330	-0.466018	
606	0.991749	-0.484576	
607	0.992029	-0.492690	
608	0.994415	-0.489167	
609	0.992623	-0.469269	
610	0.992089	-0.436674	
611	0.994185	-0.400470	
612	0.990602	-0.347563	
613	0.991207	-0.288552	
614	0.992089	-0.224810	
615	0.990524	-0.152118	
616	0.990876	-0.077143	
617	0.992812	0.002560	
618	0.992466	0.083665	
619	0.991856	0.157128	
620	0.991482	0.227121	
621	0.992883	0.294689	
622	0.990631	0.355667	
623	0.991372	0.408588	
624	0.992581	0.448538	
625	0.994033	0.480512	
626	0.992890	0.501789	
627	0.992078	0.510812	
628	0.787694	0.508162	
629	-0.032207	0.490342	
630	-0.762409	0.456744	
631	-0.925951	0.416494	
632	-0.961539	0.368239	
633	-0.982225	0.308898	
634	-0.990214	0.240827	
635	-0.980277	0.170300	
636	-0.982701	0.095668	
637	-0.988925	0.016048	
638	-0.988443	-0.061466	
639	-0.991504	-0.136823	
640	-0.993009	-0.206887	
641	-0.990293	-0.273727	
642	-0.993805	-0.336468	
643	-0.990302	-0.386992	
644	-0.991318	-0.430766	
645	-0.991849	-0.462925	
646	-0.993349	-0.482639	
647	-0.991434	-0.492708	
648	-0.995216	-0.490011	
649	-0.993310	-0.471147	
650	-0.994911	-0.441672	
651	-0.995219	-0.401261	
652	-0.993350	-0.350918	
653	-0.991935	-0.285915	
654	-0.993005	-0.220828	
655	-0.993197	-0.154104	
656	-0.995215	-0.079596	
657	-0.994301	0.000151	
658	-0.995254	0.077794	
659	-0.995368	0.151704	
660	-0.993237	0.221940	
661	-0.992961	0.290265	
662	-0.994720	0.347581	
663	-0.993881	0.403675	
664	-0.995450	0.448010	
665	-0.995483	0.478888	
666	-0.995794	0.499002	
667	-0.997354	0.510436	
668	-0.996965	0.506961	
669	-0.994327	0.488648	
670	-0.993914	0.459872	
671	-0.992733	0.415799	
672	-0.992812	0.369349	
673	-0.993150	0.311307	
674	-0.995401	0.249870	
675	-0.994989	0.179562	
676	-0.994531	0.105348	
677	-0.994680	0.022407	
678	-0.994952	-0.054488	
679	-0.993728	-0.131080	
680	-0.995751	-0.203009	
681	-0.994186	-0.272566	
682	-0.995829	-0.338902	
683	-0.995979	-0.392798	
684	-0.996247	-0.435823	
685	-0.994447	-0.467096	
686	-0.994569	-0.484622	
687	-0.994949	-0.493108	
688	-0.994418	-0.489595	
689	-0.991861	-0.470764	
690	-0.992622	-0.439601	
691	-0.992202	-0.398521	
692	-0.991668	-0.348715	
693	-0.992689	-0.290083	
694	-0.994299	-0.225456	
695	-0.993385	-0.150735	
696	-0.995178	-0.078795	
697	-0.992964	0.003670	
698	-0.995711	0.085520	
699	-0.992392	0.159341	
700	-0.993500	0.229373	
701	-0.992964	0.295612	
702	-0.992853	0.350295	
703	-0.994037	0.404291	
704	-0.995102	0.449924	
705	-0.993692	0.482663	
706	-0.992661	0.502287	
707	-0.993157	0.509056	
708	-0.993004	0.505884	
709	-0.992088	0.486770	
710	-0.993423	0.456196	
711	-0.994990	0.414241	
712	-0.995108	0.363048	
713	-0.996588	0.304349	
714	-0.992526	0.235672	
715	-0.992054	0.167724	
716	-0.993812	0.095332	
717	-0.994373	0.016741	
718	-0.993186	-0.056600	
719	-0.992939	-0.138410	
720	-0.995443	-0.208733	
721	-0.995217	-0.275063	
722	-0.994950	-0.336558	
723	-0.994491	-0.385361	
724	-0.993615	-0.428816	
725	-0.994028	-0.462072	
726	-0.996133	-0.484202	
727	-0.992699	-0.493202	
728	-0.994456	-0.488290	
729	-0.993652	-0.470964	
730	-0.996407	-0.442841	
731	-0.996547	-0.403971	
732	-0.994486	-0.355204	
733	-0.994063	-0.292427	
734	-0.992891	-0.224592	
735	-0.994576	-0.152174	
736	-0.995366	-0.081846	
737	-0.995671	0.000705	
738	-0.996548	0.077066	
739	-0.997011	0.149521	
740	-0.995414	0.224615	
741	-0.995259	0.293974	
742	-0.994420	0.354911	
743	-0.993837	0.404857	
744	-0.997047	0.448699	
745	-0.994725	0.483348	
746	-0.995332	0.501533	
747	-0.996208	0.509735	
748	-0.997163	0.506815	
749	-0.994487	0.487164	
750	-0.994912	0.457056	
751	-0.995941	0.417659	
752	-0.995788	0.370554	
753	-0.993804	0.313322	
754	-0.996744	0.245189	
755	-0.997236	0.169826	
756	-0.994606	0.095640	
757	-0.997273	0.018150	
758	-0.996895	-0.062291	
759	-0.996704	-0.139587	
760	-0.995941	-0.211104	
761	-0.996780	-0.275853	
762	-0.995937	-0.332808	
763	-0.995559	-0.386963	
764	-0.995638	-0.429494	
765	-0.996625	-0.462139	
766	-0.995094	-0.481921	
767	-0.994761	-0.491749	
768	-0.995715	-0.489285	
769	-0.992929	-0.471772	
770	-0.994147	-0.443549	
771	-0.995940	-0.402367	
772	-0.990945	-0.352580	
773	-0.994907	-0.290842	
774	-0.995407	-0.225039	
775	-0.995291	-0.153255	
776	-0.994606	-0.080012	
777	-0.995293	-0.003143	
778	-0.995864	0.074546	
779	-0.995174	0.154141	
780	-0.994682	0.226574	
781	-0.995098	0.297398	
782	-0.994073	0.355092	
783	-0.995224	0.403838	
784	-0.995940	0.448557	
785	-0.993462	0.480481	
786	-0.994415	0.502489	
787	-0.993346	0.509092	
788	-0.993271	0.505069	
789	-0.993347	0.488381	
790	-0.993423	0.457449	
791	-0.994987	0.415969	
792	-0.993231	0.361375	
793	-0.994453	0.305855	
794	-0.993427	0.239661	
795	-0.995635	0.167369	
796	-0.992619	0.090847	
797	-0.994260	0.013155	
798	-0.992045	-0.065788	
799	-0.992637	-0.139555	
800	-0.997343	-0.207016	
801	-0.995761	-0.276388	
802	-0.993424	-0.333047	
803	-0.995522	-0.387184	
804	-0.993198	-0.429661	
805	-0.994638	-0.464143	
806	-0.994379	-0.484776	
807	-0.993842	-0.494407	
808	-0.994721	-0.487849	
809	-0.993531	-0.470570	
810	-0.996627	-0.440334	
811	-0.995144	-0.403185	
812	-0.993692	-0.354676	
813	-0.994261	-0.294210	
814	-0.992926	-0.231525	
815	-0.993195	-0.159636	
816	-0.994720	-0.079797	
817	-0.994987	-0.000882	
818	-0.995560	0.076402	
819	-0.994529	0.149484	
820	-0.992737	0.221708	
821	-0.994176	0.291243	
822	-0.995522	0.349950	
823	-0.993920	0.404163	
824	-0.994683	0.447589	
825	-0.994413	0.480276	
826	-0.995483	0.502724	
827	-0.993417	0.511168	
828	-0.785897	0.505224	
829	0.072706	0.487391	
830	0.767303	0.458838	
831	0.921762	0.421818	
832	0.960085	0.367367	
833	0.975067	0.306069	
834	0.983318	0.239127	
835	0.982206	0.165802	
836	0.982357	0.088211	
837	0.986171	0.009166	
838	0.987893	-0.066658	
839	0.987206	-0.143715	
840	0.987914	-0.211837	
841	0.992549	-0.274860	
842	0.991432	-0.336591	
843	0.991181	-0.388698	
844	0.993385	-0.428882	
845	0.991191	-0.460155	
846	0.990679	-0.482034	
847	0.991525	-0.492657	
848	0.992164	-0.491197	
849	0.990485	-0.472492	
850	0.995025	-0.443279	
851	0.995520	-0.403491	
852	0.992893	-0.355283	
853	0.992886	-0.293527	
854	0.994492	-0.224356	
855	0.992735	-0.151665	
856	0.992319	-0.077700	
857	0.993308	-0.001044	
858	0.993732	0.077690	
859	0.994340	0.153373	
860	0.993996	0.224134	
861	0.994423	0.291793	
862	0.995324	0.356157	
863	0.993067	0.403552	
864	0.992775	0.448468	
865	0.993004	0.482666	
866	0.994413	0.503366	
867	0.994453	0.509024	
868	0.993428	0.505614	
869	0.992698	0.488803	
870	0.993575	0.457838	
871	0.993312	0.416486	
872	0.991706	0.365206	
873	0.992082	0.306693	
874	0.993692	0.241322	
875	0.990868	0.170517	
876	0.992961	0.090682	
877	0.995943	0.015010	
878	0.994262	-0.060518	
879	0.995713	-0.134285	
880	0.992244	-0.205123	
881	0.991593	-0.277983	
882	0.991173	-0.340044	
883	0.990525	-0.390086	
884	0.991478	-0.431969	
885	0.990905	-0.466644	
886	0.992889	-0.486280	
887	0.990106	-0.492894	
888	0.993545	-0.486899	
889	0.991590	-0.465157	
890	0.992309	-0.435552	
891	0.990246	-0.394944	
892	0.990186	-0.343510	
893	0.991410	-0.285662	
894	0.991214	-0.221855	
895	0.991879	-0.154810	
896	0.994148	-0.082878	
897	0.992203	-0.004889	
898	0.993231	0.071289	
899	0.990596	0.149673	
900	0.990181	0.223931	
901	0.990830	0.292405	
902	0.990410	0.351097	
903	0.990071	0.403330	
904	0.993094	0.447908	
905	0.992890	0.481174	
906	0.992161	0.501292	
907	0.992310	0.509761	
908	0.990369	0.503057	
909	0.991609	0.486131	
910	0.992746	0.457818	
911	0.993242	0.420672	
912	0.994720	0.368992	
913	0.993500	0.307032	
914	0.994339	0.243338	
915	0.994604	0.168841	
916	0.991749	0.097111	
917	0.992507	0.014685	
918	0.992052	-0.061644	
919	0.991628	-0.136182	
920	0.994188	-0.206851	
921	0.993534	-0.276399	
922	0.995293	-0.335967	
923	0.993881	-0.392052	
924	0.995444	-0.430187	
925	0.995097	-0.461934	
926	0.993156	-0.484376	
927	0.993918	-0.492306	
928	0.994001	-0.488515	
929	0.990445	-0.471519	
930	0.995593	-0.436989	
931	0.996667	-0.395637	
932	0.992745	-0.342249	
933	0.992808	-0.283183	
934	0.994343	-0.218156	
935	0.991136	-0.144299	
936	0.993238	-0.068616	
937	0.994601	0.010512	
938	0.996016	0.091626	
939	0.994034	0.167031	
940	0.996399	0.236782	
941	0.995896	0.305620	
942	0.994297	0.360510	
943	0.994379	0.408153	
944	0.995063	0.447653	
945	0.993614	0.481185	
946	0.993881	0.504263	
947	0.993882	0.511191	
948	0.994109	0.506995	
949	0.995137	0.489501	
950	0.996096	0.457567	
951	0.993424	0.418708	
952	0.995407	0.367537	
953	0.993232	0.310048	
954	0.995826	0.240147	
955	0.992923	0.167024	
956	0.993238	0.091039	
957	0.996483	0.015418	
958	0.994788	-0.063595	
959	0.994642	-0.137504	
960	0.994335	-0.205653	
961	0.992011	-0.275904	
962	0.991554	-0.338614	
963	0.993004	-0.390900	
964	0.992051	-0.432023	
965	0.992386	-0.465160	
966	0.995021	-0.486169	
967	0.995215	-0.493913	
968	0.995902	-0.488717	
969	0.993501	-0.467205	
970	0.994755	-0.438197	
971	0.991059	-0.394184	
972	0.992966	-0.347554	
973	0.991439	-0.286337	
974	0.992472	-0.221901	
975	0.993309	-0.154690	
976	0.992699	-0.079996	
977	0.993576	-0.002664	
978	0.993233	0.074561	
979	0.993500	0.150813	
980	0.993234	0.222802	
981	0.992397	0.287238	
982	0.991517	0.350468	
983	0.990867	0.406314	
984	0.992894	0.445994	
985	0.993651	0.479983	
986	0.994188	0.500607	
987	0.994185	0.509762	
988	0.993041	0.506431	
989	0.993461	0.484810	
990	0.992962	0.457556	
991	0.991822	0.420773	
992	0.993616	0.367215	
993	0.992929	0.307979	
994	0.994228	0.244044	
995	0.994537	0.173686	
996	0.996283	0.097205	
997	0.993840	0.018885	
998	0.992543	-0.057468	
999	0.992447	-0.133393	
1000	0.996371	-0.208097	
1001	0.993952	-0.277953	
1002	0.994525	-0.337905	
1003	0.993229	-0.389694	
1004	0.993855	-0.431904	
